"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACTA1",6.00471237876196,0.203233359717211,0.934668564339966,0.217438959082494,0.827866272443331,0.888145421607649
"ACTA2",93.1020714495088,-1.44395695151691,0.309068354604936,-4.67196634661169,2.98329847897693e-06,1.98068422685194e-05
"ACTB",91909.0612252059,-0.248785725159499,0.203562717870782,-1.22215761197207,0.221648029912326,0.352501316672954
"ACTC1",5.37437596766532,5.86314256058249,1.60718718120579,3.64807698141524,0.000264210481142512,0.00114318815840726
"ACTG1",85506.8573225719,0.468209229587732,0.180952201273139,2.58747462751775,0.00966823157060084,0.0272543883032629
"ACTG1_1",13897.7022476486,0.454905842216343,0.183962077066462,2.4728240160715,0.0134050135380712,0.0360301817750748
"ACTG1P17",1.94534784340945,-1.06934356244442,1.55447025023781,-0.687915103091121,0.491506245101002,0.62978205534459
"ACTG1P20",122.098749056026,0.454885039940755,0.308039513355899,1.47671003302487,0.139753381583542,0.247068135954351
"ACTG1P25",2.97266142234115,-0.420323505353056,1.13671433034176,-0.369770569556101,0.711553445505994,0.807982068669937
"ACTG1P4",5.24764735893562,0.531453935168924,0.884251601628556,0.601021173374329,0.547825883882492,0.679059561183431
"ACTG2",2.10765686045312,2.40280357171226,1.71316238014509,1.40255448027569,0.160749733790573,0.275354328366331
"ACTL10",12.6487034970417,-0.0773970348218364,0.619365725391446,-0.124961765962946,0.900553819357678,0.937051422328631
"ACTL6A",1090.34668973989,-0.343774760098816,0.135625693560821,-2.5347318127789,0.0112533443017859,0.0310934795816737
"ACTN1",13015.6736926848,0.230245235800676,0.184480947232291,1.2480705419989,0.212005225017106,0.340777916506568
"ACTN2",5.75208020955309,0.729942897146742,0.849539940380815,0.859221400255223,0.390218378778862,0.535597325745977
"ACTN3",1.39975751955198,1.71704226665323,2.18883987572157,0.784453118612522,0.432774280328634,0.575980769738662
"ACTN4",7013.88789369409,0.153905105563601,0.2085506431017,0.737974734935482,0.460529802247867,0.603164427031147
"ACTN4_1",1193.91201412997,0.166134616151748,0.216045359308089,0.768980258052355,0.44190503035303,0.584616015636252
"ACTR10",1581.00728147998,0.514989279481096,0.153279357857634,3.35980843525857,0.000779965342441494,0.00301489739667178
"ACTR1A",5672.90417884027,0.616132219359168,0.137416081190046,4.48369807975428,7.33604405964291e-06,4.52215192473168e-05
"ACTR1B",160.411390386639,-0.979696822693155,0.245108044732657,-3.99699986902398,6.41503365032684e-05,0.000323151162529221
"ACTR1B_1",366.020549342646,-0.908166990992632,0.234846737172583,-3.86706241664854,0.000110154241781208,0.000522898380220041
"ACTR2",16203.4222734434,0.356290663722334,0.131277025176324,2.71403669639668,0.00664688027895233,0.0197013492716476
"ACTR3",8485.92634576497,-0.0369561778183805,0.138061387074543,-0.267679317160757,0.788946171530785,0.861099685715438
"ACTR3-AS1",5.2130511106056,3.85903416454012,1.39389232893962,2.76853102956367,0.00563096233288002,0.0170912313434997
"ACTR3B",86.6592587992498,-0.970242521795653,0.328398693364356,-2.95446523205005,0.00313211443166719,0.0102814860467344
"ACTR3C",16.8801935369242,-1.19009295704669,0.548201136181847,-2.17090567402969,0.0299383033463526,0.0709014980966127
"ACTR5",145.364426436648,-0.828518399739303,0.280433552471597,-2.95441965641118,0.00313257708229574,0.0102814860467344
"ACTR6",454.480469799746,0.542342651472725,0.151946683716327,3.5692957437968,0.000357942169200388,0.00149652795083451
"ACTR8",1418.13584750243,0.234263174620961,0.158946725806298,1.4738471235101,0.140522757206734,0.247989250229866
"ACTRT3",71.2931718939899,-0.30700144421443,0.313301539617701,-0.979891272124105,0.327139791658067,0.470056864492224
"ACVR1",4025.14724029125,2.3166379618647,0.182852631714793,12.6694264126212,8.73507698270678e-37,1.2084117382335e-34
"ACVR1B",1170.31810212491,0.883076878664709,0.179665704548657,4.9151109883943,8.87321761698177e-07,6.59042196709062e-06
"ACVR1C",4.08304427126868,2.31712929272158,1.56037801851391,1.48497945063876,0.137549267710289,0.243807365829027
"ACVR2A",408.646933462483,0.172863881462648,0.175235533932883,0.986465915804823,0.323904532947844,0.466528973866942
"ACVR2B",325.763429749416,-0.138354564107764,0.277420540484851,-0.49871780894796,0.617978196689897,0.736345263249883
"ACVR2B-AS1",16.1535410192186,0.548975263698182,0.513155010542307,1.06980396258437,0.28470755830276,0.424784512519804
"ACVRL1",3694.36485164543,-1.11527131492141,0.17412220478062,-6.40510678305827,1.50264174929378e-10,1.96134291486768e-09
"ACY1",3.41311697014558,-0.699665448424608,1.21158248741301,-0.577480655005626,0.563614803076524,0.691378371055869
"ACYP1",59.0260592185951,-0.684120011077726,0.299494796598926,-2.28424673432266,0.0223570343899202,0.0556490393333435
