"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACAD10",284.336492178427,-0.192932547818386,0.1233174238209,-1.5645197721499,0.117695553331183,0.232187720191465
"ACAD11",4.46996755224512,-0.348616714439605,0.802839264839882,-0.434229776378879,0.66412159236365,0.78385313694325
"ACAD8",626.823703795587,-0.173572668326584,0.122503389356828,-1.41688053888045,0.156517857252489,0.286888643038127
"ACAD9",1086.04563341524,-0.231770655079675,0.0841389637311638,-2.75461741863396,0.00587608011568021,0.023635273791817
"ACAD9-DT",10.6723069733115,0.338685262265842,0.520316235840953,0.650921956564449,0.515096867129206,0.662721098529784
"ACADM",1275.95076725365,0.159773751553515,0.0952190100859895,1.6779606447203,0.0933547821657699,0.195986475230395
"ACADS",205.708811980427,-0.240401518324419,0.155154108737057,-1.54943700995913,0.121276702717112,0.237329809266264
"ACADSB",560.07661337518,-0.557312968092403,0.119275297361718,-4.67249279959688,2.9756595179271e-06,5.76750243312117e-05
"ACADVL",3967.50129981747,0.228549113123197,0.0977896868633469,2.33714945260614,0.0194314144026199,0.0594424219472464
"ACAN",6.43000556530444,3.41850765140828,1.16041498061332,2.9459354700863,0.0032197956466169,0.0148032343435135
"ACAP1",4.89503261078397,0.752197681789538,0.870875168522271,0.863726179110023,0.387738328868336,0.546121181557416
"ACAP1_1",14.5050163368202,0.215686131825603,0.473777026226678,0.455248186142331,0.648930697756064,0.77205105147689
"ACAP2",2936.11179970118,-0.0654908967902161,0.122908123182151,-0.532844331966228,0.594141342984675,0.728939360183194
"ACAP3",410.155936334848,0.475002161781646,0.150509644651753,3.15595829676364,0.00159971731177769,0.00860340040311714
"ACAT1",2084.14514161844,0.0749132841102073,0.11639734597555,0.643599589684317,0.519835116398607,0.666496105638021
"ACAT2",1422.35215198148,-0.0879098922488659,0.201278453051748,-0.436757590869721,0.662287158066266,0.782486052527635
"ACBD3",1765.647561744,0.647768125041783,0.180415858953608,3.59041676712217,0.000330149646016113,0.00252921884192951
"ACBD3-AS1",2.12795394660796,0.486204523784696,1.29624709484081,0.375086297758998,0.707596287170569,NA
"ACBD4",88.3091159751251,-0.663442605984511,0.234677395219947,-2.82704094854433,0.00469803199172424,0.0199061777672175
"ACBD5",1525.55183769478,0.451211119492061,0.100946544233553,4.4698025367577,7.82918443518471e-06,0.000127187072992063
"ACBD6",1477.3922829785,0.244656199343052,0.0898909343447471,2.72170048210595,0.00649469772673911,0.0255540376756277
"ACBD7",65.6423036146394,-0.276497661547724,0.202738909829991,-1.36381152379474,0.172626892458233,0.308431144043808
"ACCS",167.08972701335,-0.242751250141951,0.227740572091024,-1.06591130387135,0.286463738611539,0.442111958084632
"ACCSL",2.31528651129724,-1.62304263479762,1.46787513180637,-1.10570892552713,0.268852525529629,NA
"ACD",431.480240819487,-0.135013456669137,0.120775418485737,-1.11788854356222,0.263614598603137,0.416653812028563
